Date,Lieu,Ville,Type,Prix,Artiste,Image
16 fevr. 2023,THEATRE DES LOUVRAIS,PONTOISE,THEATRE - THEATRE CONTEMPORAIN,27.5,DOM JUAN,https://static.ticketmaster.fr/static/images/vignettes/a_540316.gif
16 fevr. 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,THEATRE - COMEDIE,29.0,BDELKADER SECTEUR,https://static.ticketmaster.fr/static/images/vignettes/n_abdelkader-secteur.gif
16 au 26 fevr. 2023,COMEDIE DU HAVRE,LE HAVRE,THEATRE - COMEDIE,26.0,TALONS AIGUILLES ET POIL AUX PATTES,https://static.ticketmaster.fr/static/images/vignettes/n_talons-aiguilles-et-poil-aux-pattes.gif
16 fevr. 2023,THEATRE OLYMPIA,ARCACHON,THEATRE - COMEDIE,20.0,CHERS PARENTS,https://static.ticketmaster.fr/static/images/vignettes/a_533558.gif
16 fevr. 2023,Carre Bellefeuille,BOULOGNE BILLANCOURT,THEATRE - THEATRE CONTEMPORAIN,15.0,LORSQUE FRANCOISE PARAIT,https://static.ticketmaster.fr/static/images/vignettes/a_532301.gif
16 fevr. 2023,Théâtre Coluche,PLAISIR,THEATRE - THEATRE MUSICAL,28.6,MADAME PYLINSKA ET LE SECRET DE CHOPIN,https://static.ticketmaster.fr/static/images/vignettes/a_528998.gif
17 fevr. au 30 mars 2023,CAFE THEATRE DES 3T,TOULOUSE,THEATRE - COMEDIE,24.0,TROP PARFAITE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 au 19 fevr. 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - COMEDIE,16.0,MADAME MONSIEUR COM,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 fevr. 2023,LE PONANT,PACE,THEATRE - COMEDIE,36.0,BDELKADER SECTEUR,https://static.ticketmaster.fr/static/images/vignettes/a_539643.gif
17 fevr. 2023,THEATRE MUNICIPAL,TOURCOING,THEATRE - COMEDIE,17.0,MARS ET VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-et-venus.gif
17 fevr. 2023,ESPACE CULTUREL  ALBERT CAMUS,LE CHAMBON FEUGEROLLES,THEATRE - SEUL EN SCENE,13.0,66 JOURS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 fevr. 2023,ESPACE DES AUGUSTINS,MONTAUBAN,THEATRE - THEATRE CONTEMPORAIN,12.0,LE K DE DINO BUZZATI,https://static.ticketmaster.fr/static/images/vignettes/a_532847.gif
17 au 18 fevr. 2023,THEATRE MUNICIPAL,MURET,THEATRE - COMEDIE,20.0,MEUTRE SUR LE NIL,https://static.ticketmaster.fr/static/images/vignettes/a_531834.gif
17 fevr. 2023,THEATRE DES NOUVEAUTES,TARBES,THEATRE - COMEDIE,32.2,SEUIL DE TOLERANCE,https://static.ticketmaster.fr/static/images/vignettes/a_531687.gif
17 fevr. 2023,L'ENTREPOT,LE HAILLAN,THEATRE - COMEDIE,22.0,QUI A SUICIDE ANGELA ?,https://static.ticketmaster.fr/static/images/vignettes/a_530633.gif
17 fevr. 2023,ESPACE ANDRE MALRAUX,CHATEAUDUN,THEATRE - COMEDIE,29.9,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
18 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,22.0,KALLAGAN,https://static.ticketmaster.fr/static/images/vignettes/n_kallagan.gif
18 fevr. 2023,LE CEPAC SILO,MARSEILLE,THEATRE - COMEDIE,30.0,LES HOMMES SONT DES CONS- LES FEMMES CASSE-COUILLES,https://static.ticketmaster.fr/static/images/vignettes/a_538612.gif
18 fevr. 2023,PALAIS DES CONGRES,LA BAULE,THEATRE - COMEDIE,48.0,ESPECES MENACEES,https://static.ticketmaster.fr/static/images/vignettes/a_538342.gif
18 au 26 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - THEATRE JEUNE PUBLIC,12.0,UNE DROLE DE SORCIERE,https://static.ticketmaster.fr/static/images/vignettes/a_531359.gif
18 fevr. 2023,SALLE VICTOR HUGO,LYON,THEATRE - COMEDIE,17.0,PANIQUE A LA MAISON DE RETRAITE,https://static.ticketmaster.fr/static/images/vignettes/n_panique-a-la-maison-de-retraite.gif
18 fevr. 2023,SALLE VICTOR HUGO,LYON,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
18 fevr. 2023,THEATRE DE L'EMBELLIE,MONTAUBAN,THEATRE - THEATRE CONTEMPORAIN,14.0,LE REPAS DES FAUVES,https://static.ticketmaster.fr/static/images/vignettes/a_526004.gif
19 fevr. au 4 avr. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CONTEMPORAIN,14.0,FRIDALILOGUE,https://static.ticketmaster.fr/static/images/vignettes/a_539469.gif
19 fevr. 2023,CONFIDENTIEL THEATRE,SORGUES,THEATRE - THEATRE JEUNE PUBLIC,10.0,LES MAGICIENS DES BULLES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
19 fevr. au 12 avr. 2023,THEATRE DE JEANNE,NANTES,THEATRE - THEATRE JEUNE PUBLIC,10.0,GABILOLO,https://static.ticketmaster.fr/static/images/vignettes/a_530800.gif
19 fevr. 2023,LE PETIT KURSAAL,BESANCON,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
19 fevr. 2023,LE PETIT KURSAAL,BESANCON,THEATRE - COMEDIE,17.0,PANIQUE A LA MAISON DE RETRAITE,https://static.ticketmaster.fr/static/images/vignettes/n_panique-a-la-maison-de-retraite.gif
21 au 25 fevr. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - SEUL EN SCENE,30.2,LA VIE EST UNE FETE,https://static.ticketmaster.fr/static/images/vignettes/a_543467.gif
21 fevr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,THEATRE - THEATRE JEUNE PUBLIC,10.0,TLANTIS ET LE TRESOR DES MERS,https://static.ticketmaster.fr/static/images/vignettes/a_541089.gif
21 fevr. 2023,SALLE VICTOR HUGO,LYON,THEATRE - COMEDIE,32.7,YASSINE BELATTAR,https://static.ticketmaster.fr/static/images/vignettes/a_540920.gif
21 au 25 fevr. 2023,COMPAGNIE DU CAFE THEATRE,NANTES,THEATRE - COMEDIE,24.0,UN DERNIER POUR LA ROUTE,https://static.ticketmaster.fr/static/images/vignettes/n_un-dernier-pour-la-route.gif
21 fevr. au 18 mars 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - SEUL EN SCENE,28.0,CYRANO PROJECT,https://static.ticketmaster.fr/static/images/vignettes/a_531990.gif
21 fevr. 2023,MACH 36,DEOLS,THEATRE - COMEDIE,35.0,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
22 au 25 fevr. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - SEUL EN SCENE,30.2,MAX,https://static.ticketmaster.fr/static/images/vignettes/a_543471.gif
22 fevr. 2023,L'Archipel,PARIS,THEATRE - COMEDIE,17.0,MARIEE SIOU,https://static.ticketmaster.fr/static/images/vignettes/a_543177.gif
22 fevr. au 9 avr. 2023,THEATRE PARADIS DU LUCERNAIRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,30.6,"""JE MAPPELLE BASHIR LAZHAR""",https://static.ticketmaster.fr/static/images/vignettes/a_542324.gif
22 au 26 fevr. 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - THEATRE JEUNE PUBLIC,10.0,LES DEUX ROSES ET LE MECHANT GNOME,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
22 au 26 fevr. 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - THEATRE JEUNE PUBLIC,10.0,U REVOIR LES CAUCHEMARS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
22 fevr. 2023,THEATRE PIERRE CRAVEY,LA TESTE DE BUCH,THEATRE - THEATRE JEUNE PUBLIC,7.0,"""VOYAGE DUN COURANT DAIR""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
22 fevr. au 5 mars 2023,THEATRE DES BOUFFES DU NORD,PARIS,THEATRE - THEATRE CONTEMPORAIN,20.0,SANS TAMBOUR,https://static.ticketmaster.fr/static/images/vignettes/a_533073.gif
22 fevr. au 30 avr. 2023,THEATRE HEBERTOT,PARIS,THEATRE - COMEDIE,15.0,LES PARENTS TERRIBLES,https://static.ticketmaster.fr/static/images/vignettes/a_526269.gif
23 fevr. 2023,LA LUNA NEGRA,BAYONNE,THEATRE - THEATRE CONTEMPORAIN,20.0,CARTE BLANCHE AU THEATRE DES CHIMERES,https://static.ticketmaster.fr/static/images/vignettes/a_543316.gif
23 fevr. 2023,LA MAMISELE,SAUBRIGUES,THEATRE - THEATRE CONTEMPORAIN,2.0,BLEU NUIT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
23 au 25 fevr. 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - COMEDIE,16.0,M COMME MOLIERE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
23 fevr. 2023,THEATRE DE L'EMBELLIE,MONTAUBAN,THEATRE - THEATRE JEUNE PUBLIC,8.0,TTENTION ZOE,https://static.ticketmaster.fr/static/images/vignettes/a_537955.gif
23 fevr. 2023,CENTRE CULTUREL LES ANGENOISES,BONCHAMP LES LAVAL,THEATRE - THEATRE MUSICAL,14.0,"""FESTIVAL MONTE DANS LBUS""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
24 fevr. 2023,LA LUNA NEGRA,BAYONNE,THEATRE - AUTRES THEATRE,20.0,"""LHYPNOSE À TRAVERS LE TEMPS""",https://static.ticketmaster.fr/static/images/vignettes/n_l-hypnose-a-travers-le-temps.gif
24 fevr. au 22 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LES MALHEURS DE SOPHIE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
24 au 26 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,27.2,"""JHABITE ENCORE CHEZ MA FEMME""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
24 fevr. au 1 avr. 2023,THEATRE LA PERGOLA,BORDEAUX,THEATRE - COMEDIE,17.0,LE TOMBEUR,https://static.ticketmaster.fr/static/images/vignettes/a_536332.gif
24 fevr. 2023,LA CARAVELLE,MARCHEPRIME,THEATRE - THEATRE CONTEMPORAIN,12.0,JEANNE ET GILLES,https://static.ticketmaster.fr/static/images/vignettes/a_534840.gif
24 fevr. 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - THEATRE CONTEMPORAIN,20.0,JACQUES GAMBLIN,https://static.ticketmaster.fr/static/images/vignettes/a_527623.gif
24 fevr. 2023,SALLE DE MONTISSION,ST JEAN LE BLANC,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
24 fevr. 2023,CINEMA THEATRE LE ROYAL,LE MANS,THEATRE - COMEDIE,16.0,PAPA(S) TU FERAS MAMAN,https://static.ticketmaster.fr/static/images/vignettes/a_522851.gif
24 fevr. 2023,LA MALS,SOCHAUX,THEATRE - COMEDIE,28.2,LES COUILLONS A PARIS,https://static.ticketmaster.fr/static/images/vignettes/a_522410.gif
25 fevr. 2023,SALLE DU TREPADE,FONSORBES,THEATRE - AUTRES THEATRE,10.0,SCENE OUVERTE AMOUR ETC,https://static.ticketmaster.fr/static/images/vignettes/a_543776.gif
25 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,25.0,LES ZINDE VIFS !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
25 fevr. 2023,LA COUPOLE,ST LOUBES,THEATRE - COMEDIE,19.0,TITANIC,https://static.ticketmaster.fr/static/images/vignettes/a_537311.gif
25 fevr. 2023,CASINO DU VAL ANDRE,PLENEUF VAL ANDRE,THEATRE - AUTRES THEATRE,36.2,LE SWITCH,https://static.ticketmaster.fr/static/images/vignettes/n_le-switch.gif
25 fevr. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - THEATRE JEUNE PUBLIC,11.0,KALIKA,https://static.ticketmaster.fr/static/images/vignettes/a_535846.gif
25 fevr. 2023,THEATRE DU CASINO,AIX LES BAINS,THEATRE - COMEDIE,31.2,BERLIN BERLIN,https://static.ticketmaster.fr/static/images/vignettes/n_berlin-berlin.gif
25 fevr. 2023,L'INTERVALLE,VAUGNERAY,THEATRE - CONTE,12.0,BARCELLA,https://static.ticketmaster.fr/static/images/vignettes/a_533304.gif
25 fevr. 2023,CENTRE CULTUREL L'ODYSSEE,PUSIGNAN,THEATRE - COMEDIE,20.0,UN SEJOUR PRESQUE PARFAIT,https://static.ticketmaster.fr/static/images/vignettes/a_532274.gif
25 fevr. 2023,PALAIS DES CONGRES-LE MANS,LE MANS,THEATRE - COMEDIE,39.5,ESPECES MENACEES,https://static.ticketmaster.fr/static/images/vignettes/a_530786.gif
25 fevr. 2023,CENTRE ATHANOR,MONTLUCON,THEATRE - COMEDIE,35.0,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
25 fevr. 2023,GARE DU MIDI,BIARRITZ,THEATRE - THEATRE CONTEMPORAIN,32.2,CHERS PARENTS,https://static.ticketmaster.fr/static/images/vignettes/n_chers-parents.gif
25 fevr. 2023,SALLE FESTIVE NANTES NORD,NANTES,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
25 fevr. 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - THEATRE CONTEMPORAIN,26.0,LE SYSTEME RIBADIER,https://static.ticketmaster.fr/static/images/vignettes/a_527624.gif
25 fevr. 2023,CINEMA THEATRE LE ROYAL,LE MANS,THEATRE - COMEDIE,20.0,WEDDING KILLER,https://static.ticketmaster.fr/static/images/vignettes/a_523843.gif
25 fevr. 2023,CINEMA THEATRE LE ROYAL,LE MANS,THEATRE - COMEDIE,14.0,ELLE EST OU MAMIE?,https://static.ticketmaster.fr/static/images/vignettes/a_523842.gif
26 fevr. 2023,LE SABOT D'OR,ST GILLES,THEATRE - THEATRE JEUNE PUBLIC,9.0,LE COMPLEXE DU PINGOUIN,https://static.ticketmaster.fr/static/images/vignettes/a_532473.gif
28 fevr. au 2 mars 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,30.2,LES HYPNOTISEURS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
28 fevr. 2023,THEATRE DU PUY EN VELAY,LE PUY EN VELAY,THEATRE - COMEDIE,27.2,COMME IL VOUS PLAIRA,https://static.ticketmaster.fr/static/images/vignettes/a_539980.gif
28 fevr. 2023,GRAND THEATRE DE CALAIS,CALAIS,THEATRE - THEATRE CLASSIQUE,14.0,"""LAMANT""",https://static.ticketmaster.fr/static/images/vignettes/a_534161.gif
28 fevr. 2023,LE CARRE SEVIGNE,CESSON SEVIGNE,THEATRE - COMEDIE,25.0,SCAPIN,https://static.ticketmaster.fr/static/images/vignettes/a_533318.gif
28 fevr. 2023,SALLE PAUL ELUARD,SARLAT LA CANEDA,THEATRE - THEATRE JEUNE PUBLIC,12.0,BAPTISTE VENTADOUR,https://static.ticketmaster.fr/static/images/vignettes/a_532795.gif
28 fevr. 2023,ESPACE ANGLEO,LES ANGLES,THEATRE - COMEDIE,28.0,DINER DE FAMILLE,https://static.ticketmaster.fr/static/images/vignettes/a_532700.gif
28 fevr. 2023,THEATRE MUNICIPAL LE COLISEE,LENS,THEATRE - COMEDIE,19.5,FLEURS DE SOLEIL,https://static.ticketmaster.fr/static/images/vignettes/n_fleurs-de-soleil.gif
28 fevr. 2023,L'AMPHY,YUTZ,THEATRE - AUTRES THEATRE,43.0,BLACK COMEDY,https://static.ticketmaster.fr/static/images/vignettes/a_530009.gif
28 fevr. 2023,CENTRE CULTUREL JACQUES DUHAMEL,VITRE,THEATRE - THEATRE CONTEMPORAIN,32.5,"""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_529370.gif
28 fevr. 2023,LE FORUM,FREJUS,THEATRE - COMEDIE,24.0,BERLIN BERLIN,https://static.ticketmaster.fr/static/images/vignettes/n_berlin-berlin.gif
1 mars 2023,LA BOITE A RIRE,LES SABLES D OLONNE,THEATRE - LECTURE,19.0,COLETTE EN TOUTES LETTRES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
1 au 2 mars 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - IMPROVISATION THEATRALE,40.5,"""COUPE DU MONDE DIMPROVISATION""",https://static.ticketmaster.fr/static/images/vignettes/a_531213.gif
1 mars 2023,O LAC,CHATEAUNEUF SUR ISERE,THEATRE - COMEDIE,27.0,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
1 mars 2023,THEATRE MAC NAB,VIERZON,THEATRE - THEATRE CONTEMPORAIN,7.0,ECLIPSE.,https://static.ticketmaster.fr/static/images/vignettes/a_529183.gif
1 au 4 mars 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,THEATRE - THEATRE CONTEMPORAIN,39.7,"SIMONE VEIL- ""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_528938.gif
2 au 4 mars 2023,THEATRE DE L'IRIS,VILLEURBANNE,THEATRE - THEATRE CONTEMPORAIN,18.0,COMPAGNIE ARTSCENICUM,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
2 mars 2023,BOURSE DU TRAVAIL,LYON,THEATRE - AUTRES THEATRE,32.0,BERNARD WERBER,https://static.ticketmaster.fr/static/images/vignettes/a_538630.gif
2 au 12 mars 2023,LA BOITE A RIRE,LES SABLES D OLONNE,THEATRE - COMEDIE,19.0,LE DINER ETAIT PRESQUE PARFAIT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
2 mars 2023,THEATRE JEAN VILAR,ST QUENTIN,THEATRE - COMEDIE,9.0,COMMENT NOUS NE SOMMES PAS DEVENUES CELEBRES,https://static.ticketmaster.fr/static/images/vignettes/a_533692.gif
2 mars 2023,THEATRE DU CASINO,AIX LES BAINS,THEATRE - COMEDIE,42.5,FALLAIT PAS LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/n_fallait-pas-le-dire.gif
2 mars 2023,SALLE L'EMBARCADERE,ST SEBASTIEN SUR LOIRE,THEATRE - THEATRE CONTEMPORAIN,31.2,"""LAWRENCE DARABIE""",https://static.ticketmaster.fr/static/images/vignettes/a_530221.gif
2 au 5 mars 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,22.0,"""SOIS PARFAITE ET TES TOI !""",https://static.ticketmaster.fr/static/images/vignettes/a_526613.gif
3 mars 2023,LE MINOTAURE,VENDOME,THEATRE - THEATRE CONTEMPORAIN,17.0,EN CAS DE PERIL IMMINENT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 mars 2023,CENTRE CULTUREL TISOT,LA SEYNE SUR MER,THEATRE - THEATRE CONTEMPORAIN,12.0,IL ME RESTE MOI,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 au 5 mars 2023,THEATRE A L'OUEST,ROUEN,THEATRE - COMEDIE,22.0,DENISE JARDINIERE,https://static.ticketmaster.fr/static/images/vignettes/n_denise-jardiniere.gif
3 au 5 mars 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - COMEDIE,16.0,WEDDING KILLER,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 mars 2023,THEATRE  LA COLONNE-SCENES ET CINES,MIRAMAS,THEATRE - COMEDIE,16.0,CAMILLE CHAMOUX,https://static.ticketmaster.fr/static/images/vignettes/a_538671.gif
3 mars 2023,ESPACE CULTUREL PAUL GUIMARD,VALLONS DE L ERDRE,THEATRE - AUTRES THEATRE,14.0,POTICHE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 au 4 mars 2023,BIBI COMEDIA,ST RAPHAEL,THEATRE - COMEDIE,18.0,LE BON LA BRU ET LA VIEILLE BIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_536788.gif
3 mars 2023,SALLE L'EOLIENNE,ARNAGE,THEATRE - THEATRE CONTEMPORAIN,9.0,FONK LEGACY,https://static.ticketmaster.fr/static/images/vignettes/a_535836.gif
3 mars 2023,LE PAVILLON,QUIMPER,THEATRE - COMEDIE,53.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
3 mars 2023,LE QUATRAIN,HAUTE GOULAINE,THEATRE - THEATRE CONTEMPORAIN,10.0,RESSOURCES HUMAINES,https://static.ticketmaster.fr/static/images/vignettes/a_533750.gif
3 mars 2023,SALLE OBINO,VITROLLES,THEATRE - THEATRE CONTEMPORAIN,17.0,LE NECESSAIRE DESEQUILIBRE DES CHOSES,https://static.ticketmaster.fr/static/images/vignettes/a_533698.gif
3 mars 2023,THEATRE OLYMPIA,ARCACHON,THEATRE - THEATRE MUSICAL,20.0,LLONS ENFANTS,https://static.ticketmaster.fr/static/images/vignettes/a_533565.gif
3 au 4 mars 2023,THEATRE MUNICIPAL,MURET,THEATRE - THEATRE MUSICAL,20.0,"""CEST VRAIMENT TRES INTERESSANT""",https://static.ticketmaster.fr/static/images/vignettes/a_531841.gif
3 mars 2023,CENTRE ATHANOR,MONTLUCON,THEATRE - COMEDIE,29.9,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
3 mars 2023,GRAND THEATRE,ALBI,THEATRE - AUTRES THEATRE,29.0,BERLIN BERLIN,https://static.ticketmaster.fr/static/images/vignettes/n_berlin-berlin.gif
3 mars 2023,GARE DU MIDI,BIARRITZ,THEATRE - COMEDIE,32.2,LES COQUETTES,https://static.ticketmaster.fr/static/images/vignettes/a_529536.gif
3 mars 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,THEATRE - COMEDIE,27.2,BLACK COMEDY,https://static.ticketmaster.fr/static/images/vignettes/a_529430.gif
3 mars 2023,AUDITORIUM DU PALAIS DES CONGRES,ST RAPHAEL,THEATRE - COMEDIE,24.0,LA MAISON DU LOUP,https://static.ticketmaster.fr/static/images/vignettes/a_528565.gif
3 au 25 mars 2023,THEATRE DES SALINIERES,BORDEAUX,THEATRE - COMEDIE,16.0,CHACUN SA CROIX,https://static.ticketmaster.fr/static/images/vignettes/a_528533.gif
3 au 6 mars 2023,RADIANT,CALUIRE ET CUIRE,THEATRE - THEATRE CONTEMPORAIN,29.2,PIERRE ARDITI- EVELYNE BOUIX,https://static.ticketmaster.fr/static/images/vignettes/a_527750.gif
4 mars 2023,LE SEMAPHORE,TREBEUDEN,THEATRE - THEATRE CONTEMPORAIN,10.0,LIOR SHOOV,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 mars 2023,LES MUSICALES/ECOLE DE MUSIQUE,ORTHEZ,THEATRE - AUTRES THEATRE,6.0,KAZU ET LES HOMMES VOLANTS,https://static.ticketmaster.fr/static/images/vignettes/a_542905.gif
4 mars 2023,ESPACE CULTUREL LE CHAMP DE FOIRE,PLABENNEC,THEATRE - AUTRES THEATRE,18.0,FANNY - DE MARCEL PAGNOL,https://static.ticketmaster.fr/static/images/vignettes/a_539695.gif
4 mars 2023,LE GRAND PRE,LANGUEUX,THEATRE - THEATRE CLASSIQUE,8.0,"""LHISTOIRE DUNE FEMME""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 mars 2023,CEC,YERRES,THEATRE - THEATRE JEUNE PUBLIC,13.0,CENDRILLON ET LES SOURIS,https://static.ticketmaster.fr/static/images/vignettes/a_538123.gif
4 mars 2023,SCENE 55,MOUGINS,THEATRE - THEATRE CONTEMPORAIN,10.0,LA MAISON DU LOUP,https://static.ticketmaster.fr/static/images/vignettes/a_537230.gif
4 mars 2023,L'ATRIUM,TASSIN LA DEMI LUNE,THEATRE - IMPROVISATION THEATRALE,26.0,"""LIGUE DIMPROVISATION LYONNAISE""",https://static.ticketmaster.fr/static/images/vignettes/a_536861.gif
4 mars 2023,SALLE PAUL FORT,NANTES,THEATRE - COMEDIE,35.0,BAS LES MASQUES,https://static.ticketmaster.fr/static/images/vignettes/a_534360.gif
4 mars 2023,GRAND THEATRE DE CALAIS,CALAIS,THEATRE - COMEDIE,14.0,UN MOIS A LA CAMPAGNE,https://static.ticketmaster.fr/static/images/vignettes/a_534162.gif
4 mars 2023,ESPACE KERAUDY,PLOUGONVELIN,THEATRE - SEUL EN SCENE,10.0,"""ET SI LES OEUVRES DART POUVAIENT PARLER ?""",https://static.ticketmaster.fr/static/images/vignettes/a_533951.gif
4 au 5 mars 2023,THEATRE DE L'OLIVIER-SCENES ET CINES,ISTRES,THEATRE - COMEDIE,16.0,"""LAVARE""",https://static.ticketmaster.fr/static/images/vignettes/a_532944.gif
4 mars 2023,LE TOBOGGAN,DECINES CHARPIEU,THEATRE - THEATRE CONTEMPORAIN,40.5,PIERRE ARDITI- EVELYNE BOUIX,https://static.ticketmaster.fr/static/images/vignettes/a_528344.gif
4 mars 2023,LE PARVIS,IBOS,THEATRE - THEATRE JEUNE PUBLIC,12.0,LES PETITES REINES,https://static.ticketmaster.fr/static/images/vignettes/a_527943.gif
4 mars 2023,CEC,YERRES,THEATRE - COMEDIE,28.45,LE CLAN DES DIVORCEES,https://static.ticketmaster.fr/static/images/vignettes/n_le-clan-des-divorcees.gif
4 mars 2023,CEC,YERRES,THEATRE - COMEDIE,17.0,"""DOS VS PARENTS MODE DEMPLOI""",https://static.ticketmaster.fr/static/images/vignettes/n_ados-vs-parents-mode-d-emploi.gif
5 mars 2023,CITE DES CONGRES,NANTES,THEATRE - COMEDIE,30.0,"""ON NE PLAISANTE PAS AVEC LHUMOUR""",https://static.ticketmaster.fr/static/images/vignettes/a_543306.gif
5 mars 2023,CENTRE CULTUREL DE ROSPORDEN,ROSPORDEN,THEATRE - THEATRE CONTEMPORAIN,16.0,T W O A D,https://static.ticketmaster.fr/static/images/vignettes/a_533625.gif
5 mars 2023,ESPACE CULTUREL JACQUES BREL,MANTES LA VILLE,THEATRE - THEATRE CONTEMPORAIN,26.0,"""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""- CRISTIANA REALI- NOEMIE DEVELAY-RESSIGUIER- PAULINE SUSINI",https://static.ticketmaster.fr/static/images/vignettes/a_532072.gif
6 mars 2023,LES MUSICALES/ECOLE DE MUSIQUE,ORTHEZ,THEATRE - THEATRE CONTEMPORAIN,6.0,MEMOIRE DE FILLE,https://static.ticketmaster.fr/static/images/vignettes/a_542846.gif
6 mars au 1 avr. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,LES NUEES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
7 mars 2023,OPERA-THEATRE,CLERMONT FERRAND,THEATRE - THEATRE MUSICAL,19.0,90 MINUTES AVEC ANTOINE DULERY,https://static.ticketmaster.fr/static/images/vignettes/n_90-minutes-avec-antoine-dulery.gif
7 mars 2023,THEATRE DE FOS -SCENES ET CINES,FOS SUR MER,THEATRE - THEATRE CLASSIQUE,10.0,LA MECANIQUE DES EMOTIONS,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
