Date,Lieu,Ville,Type,Prix,Artiste,Image
9 oct. 2022 au 31 dec. 2023,BEL CANTO,PARIS,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,46.5,BEL CANTO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
14 oct. 2022 au 3 mars 2023,THEATRE LA COMEDIE DE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.5,HERVE BARBEREAU,https://static.ticketmaster.fr/static/images/vignettes/a_528232.gif
15 oct. 2022 au 28 avr. 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,COMEDIE MAGIQUE 2,https://static.ticketmaster.fr/static/images/vignettes/a_536300.gif
15 oct. 2022 au 18 juin 2023,MELROSE CABARET,CONDE-SUR-HUISNE,SPECTACLE ET COMEDIE MUSICALE - CABARET,30.0,MELROSE CABARET,https://static.ticketmaster.fr/static/images/vignettes/a_531351.gif
15 oct. 2022 au 18 juin 2023,MELROSE CABARET,CONDE-SUR-HUISNE,SPECTACLE ET COMEDIE MUSICALE - CABARET,75.0,MELROSE CABARET,https://static.ticketmaster.fr/static/images/vignettes/a_529726.gif
18 oct. 2022 au 31 dec. 2023,CABARET MOUSTACHE,NOUVOITOU,SPECTACLE ET COMEDIE MUSICALE - CABARET,47.0,CABARET MOUSTACHE,https://static.ticketmaster.fr/static/images/vignettes/a_538547.gif
18 oct. 2022 au 31 dec. 2023,CABARET MOUSTACHE,NOUVOITOU,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,70.0,CABARET MOUSTACHE,https://static.ticketmaster.fr/static/images/vignettes/a_538527.gif
22 oct. 2022 au 15 janv. 2023,ALHAMBRA,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,15.0,LE LOUP EST REVENU,https://static.ticketmaster.fr/static/images/vignettes/a_538473.gif
22 oct. au 30 dec. 2022,COMEDIE DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,13.0,LES COMPTINES DE CAPUCINE,https://static.ticketmaster.fr/static/images/vignettes/a_536105.gif
22 oct. 2022 au 8 janv. 2023,LES FOLIES BERGERE,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,14.9,MERLIN LA LEGENDE MUSICALE,https://static.ticketmaster.fr/static/images/vignettes/a_527407.gif
22 oct. 2022 au 8 janv. 2023,CASINO DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,20.0,EMILIE JOLIE,https://static.ticketmaster.fr/static/images/vignettes/a_525942.gif
28 oct. 2022 au 18 août 2023,LE DOUBLE FOND,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,PHILIPPE PERTHUIS,https://static.ticketmaster.fr/static/images/vignettes/a_534556.gif
30 oct. 2022 au 28 oct. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,39.0,GREASE,https://static.ticketmaster.fr/static/images/vignettes/n_grease.gif
10 nov. 2022 au 23 juin 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,84.7,BACK TO FEVER NIGHT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 nov. 2022 au 23 juin 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,41.8,BACK TO FEVER NIGHT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 nov. 2022 au 23 juin 2023,CASINO BARRIERE LILLE,LILLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,27.5,BACK TO FEVER NIGHT,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
18 nov. 2022 au 8 janv. 2023,DOMAINE NATIONAL DE SAINT-CLOUD,SAINT-CLOUD,SPECTACLE ET COMEDIE MUSICALE - SON ET LUMIERE,20.0,LUMIERES EN SEINE,https://static.ticketmaster.fr/static/images/vignettes/a_537542.gif
25 nov. 2022 au 15 avr. 2023,CABARET LE PATIS,LE MANS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,22.0,MILLENIUM PARTY,https://static.ticketmaster.fr/static/images/vignettes/a_538211.gif
4 dec. 2022 au 26 mars 2023,LE KURSAAL,DUNKERQUE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,24.0,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/a_521510.gif
6 au 31 dec. 2022,THEATRE DE L'ATELIER,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,21.0,DABADIE OU LES CHOSES DE NOS VIES- CLARIKA- MAISSIAT- EMMANUEL NOBLET- MATHIEU GEGHRE,https://static.ticketmaster.fr/static/images/vignettes/a_532253.gif
7 au 31 dec. 2022,LE PETIT GYMNASE,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,18.0,SACHA ET LEA,https://static.ticketmaster.fr/static/images/vignettes/a_540160.gif
9 au 31 dec. 2022,THEATRE DE L'ATELIER,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,LLONS ENFANTS,https://static.ticketmaster.fr/static/images/vignettes/a_538634.gif
14 dec. 2022 au 28 juin 2023,PARADIS LATIN,PARIS,SPECTACLE ET COMEDIE MUSICALE - CABARET,50.0,PARADIS LATIN- KAMEL OUALI,https://static.ticketmaster.fr/static/images/vignettes/a_542078.gif
17 au 31 dec. 2022,CIRQUE IMAGINE,VAULX EN VELIN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,14.0,CIRQUE IMAGINE,https://static.ticketmaster.fr/static/images/vignettes/a_541013.gif
17 dec. 2022 au 22 avr. 2023,THEATRE MOLIERE,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,12.0,MAMMY POPPINS,https://static.ticketmaster.fr/static/images/vignettes/a_532268.gif
17 dec. 2022 au 8 janv. 2023,THEATRE DE LA PARCHEMINERIE,RENNES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,15.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE- LA MAGIE DES LOUSTIKS,https://static.ticketmaster.fr/static/images/vignettes/n_la-magie-des-loustiks.gif
19 dec. 2022 au 29 janv. 2023,THEATRE LA BOUSSOLE,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,MES PETITS CLASSIQUES,https://static.ticketmaster.fr/static/images/vignettes/a_540684.gif
26 dec. 2022 au 2 janv. 2023,THEATRE TREVISE,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,25.0,"""LEFFET PAPILLONS""- TAHA MANSOUR",https://static.ticketmaster.fr/static/images/vignettes/a_540061.gif
28 au 30 dec. 2022,KEZACO CAFE,MACON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,21.0,LEON LE MAGCIEN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
31 dec. 2022,SALLE DES CORDULIES,OLONNE SUR MER,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,80.0,CABARET LA BELLE ENTREE,https://static.ticketmaster.fr/static/images/vignettes/a_542177.gif
31 dec. 2022,CASINO BARRIERE BORDEAUX,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - CABARET,52.0,REMEMBER,https://static.ticketmaster.fr/static/images/vignettes/a_533596.gif
1 janv. au 30 dec. 2023,CABARET LA VENUS,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,52.0,CABARET LA VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_540253.gif
1 janv. au 30 dec. 2023,CABARET LA VENUS,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - CABARET,43.0,CABARET LA VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_540250.gif
3 janv. au 25 avr. 2023,LA SCALA PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,22.3,LAURA DOMENGE,https://static.ticketmaster.fr/static/images/vignettes/a_531958.gif
6 au 22 janv. 2023,CENTRE DES EXPOSITIONS,LE MANS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,36.3,IMAGINE,https://static.ticketmaster.fr/static/images/vignettes/a_537817.gif
7 janv. 2023,THEATRE DE L'ATELIER,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,OU ES TU- KEREN ANN- IRENE JACOB,https://static.ticketmaster.fr/static/images/vignettes/a_539564.gif
7 janv. au 25 fevr. 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,LA FOLLE HISTOIRE DU CHAPERON ROUGE,https://static.ticketmaster.fr/static/images/vignettes/a_534713.gif
7 janv. au 25 fevr. 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,LIENS !,https://static.ticketmaster.fr/static/images/vignettes/a_534711.gif
7 janv. 2023,ESPACE KERAUDY,PLOUGONVELIN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,10.0,KENT HYPNOSE,https://static.ticketmaster.fr/static/images/vignettes/n_kent-hypnose.gif
7 janv. 2023,SALLE EDOUARD HERRIOT,LYON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,MENTALISME - PERCEPTION,https://static.ticketmaster.fr/static/images/vignettes/a_526838.gif
7 janv. 2023,GRAND KURSAAL,BESANCON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
7 janv. 2023,THEATRE LE PARNASSE,MIMIZAN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
8 janv. 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,LE MONDE DE PETER PAN,https://static.ticketmaster.fr/static/images/vignettes/a_529216.gif
8 janv. 2023,ESPACE GEORGE SAND,CHECY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/a_527957.gif
8 janv. 2023,MAISON DU PEUPLE,BELFORT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
10 janv. 2023,THEATRE DE THIONVILLE,THIONVILLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,17.0,LES 7 DOIGTS DE LA MAIN,https://static.ticketmaster.fr/static/images/vignettes/a_529734.gif
10 janv. 2023,LE PRISME,SEYSSINS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
11 janv. 2023,LE 9-9BIS / METAPHONE,OIGNIES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,9.0,"""LA PUCE ET LOREILLE""",https://static.ticketmaster.fr/static/images/vignettes/a_530331.gif
11 janv. 2023,THEATRE LE RHONE,BOURG LES VALENCE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
12 janv. 2023,SALLE CLAUDE TERRASSE,L ARBRESLE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
12 janv. 2023,THEATRE DU CASINO,AIX LES BAINS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,35.0,GUS ILLUSIONNISTE,https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
12 au 15 janv. 2023,ANTARES,LE MANS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,35.0,"""LES BODINS""",https://static.ticketmaster.fr/static/images/vignettes/n_les-bodin-s-grandeur-nature.gif
13 janv. 2023,KINEPOLIS,LILLE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,MATHIEU CHESNEAU- HYPNOSE AU CINEMA- MENTALISTE,https://static.ticketmaster.fr/static/images/vignettes/a_539801.gif
13 janv. 2023,CINEMA LE DARCY,DIJON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/n_hypnose-au-cinema.gif
13 janv. 2023,ESPACE JEAN VILAR,AMILLY,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
14 janv. au 21 oct. 2023,SALON LES AMBASSADEURS,DEAUVILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,47.5,REVIVAL MOTOWN,https://static.ticketmaster.fr/static/images/vignettes/a_542593.gif
14 janv. 2023,CINEMA CINECENTRE,DREUX,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/a_538210.gif
14 janv. 2023,Espace Des Arts,LES PAVILLONS SOUS BOIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,10.0,13 RUE DU HASARD,https://static.ticketmaster.fr/static/images/vignettes/a_531061.gif
14 janv. 2023,THEATRE LA MAISON DU PEUPLE,MILLAU,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
14 janv. 2023,PALAIS DES CONGRES,PERPIGNAN CEDEX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
15 janv. 2023,ESPACE SIMONE SIGNORET,VITRY LE FRANCOIS CEDEX,SPECTACLE ET COMEDIE MUSICALE - MAGIE,7.0,INTEMPERIES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 au 18 janv. 2023,THEATRE DE GRASSE,GRASSE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,14.0,3S,https://static.ticketmaster.fr/static/images/vignettes/a_530830.gif
17 janv. 2023,THEATRE DU CASINO DE ROYAT,ROYAT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
19 janv. 2023,LE CUBE,VILLENAVE D ORNON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,10.0,CHARLENE MARTIN,https://static.ticketmaster.fr/static/images/vignettes/a_532364.gif
19 janv. 2023,SALLE GEORGES BRASSENS,FEYTIAT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
20 janv. 2023,CINEVILLE LA ROCHE SUR YON,LA ROCHE SUR YON,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/n_hypnose-au-cinema.gif
20 janv. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,24.0,GIORDA VOUS HYPNOTISE,https://static.ticketmaster.fr/static/images/vignettes/n_giorda-vous-hypnotise.gif
21 janv. 2023,Le Grand Rex,PARIS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,24.0,"""LECRAN POP : DIRTY DANCING""",https://static.ticketmaster.fr/static/images/vignettes/a_538930.gif
21 janv. 2023,THEATRE CHANZY,ANGERS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
21 janv. 2023,THEATRE JEAN-MARIE SEVOLKER,GEMENOS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,23.0,CLEMENT FREZE,https://static.ticketmaster.fr/static/images/vignettes/a_535470.gif
21 janv. 2023,La Merise,TRAPPES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,25.3,LEO BRIERE,https://static.ticketmaster.fr/static/images/vignettes/n_leo-briere.gif
21 janv. 2023,SALLE FESTIVE NANTES NORD,NANTES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,MENTALISME - PERCEPTION,https://static.ticketmaster.fr/static/images/vignettes/a_528631.gif
21 au 28 janv. 2023,KINEPOLIS,ROUEN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/n_hypnose-au-cinema.gif
21 janv. 2023,LE LIBERTE,RENNES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
22 janv. 2023,ESPACE BEL AIR,ST AUBIN DU CORMIER,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES 2,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces-2.gif
22 janv. 2023,LA BOISERIE,MAZAN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,CYRIL DELAIRE,https://static.ticketmaster.fr/static/images/vignettes/a_533674.gif
22 janv. 2023,MAISON DE QUARTIER VILLEJEAN,RENNES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,MENTALISME - PERCEPTION,https://static.ticketmaster.fr/static/images/vignettes/n_mentalisme-perception.gif
23 janv. 2023,CENTRE CULTUREL NAPOLEON,MOURMELON LE GRAND,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
24 janv. 2023,LA COOPERATIVE DE MAI,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,SLY JOHNSON,https://static.ticketmaster.fr/static/images/vignettes/a_535147.gif
24 au 25 janv. 2023,ESPACE PAUL ELUARD,MONTBARD,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
24 au 25 janv. 2023,ARKEA ARENA,FLOIRAC,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
25 janv. 2023,BOBINO,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,24.0,NEW - LA COMÉDIE MUSICALE IMPROVISÉE,https://static.ticketmaster.fr/static/images/vignettes/a_539265.gif
25 janv. 2023,CENTRE MUNICIPAL CULTURE ET LOISIRS,GAP,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,DE-LIVRE-MOI,https://static.ticketmaster.fr/static/images/vignettes/a_532568.gif
25 janv. au 8 fevr. 2023,THEATRE DE JEANNE,NANTES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,POUCETTE,https://static.ticketmaster.fr/static/images/vignettes/a_526658.gif
27 janv. 2023,ESPACE JEAN VILAR,COUDEKERQUE-BRANCHE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,LES MAITRES DE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_542621.gif
27 janv. 2023,THEATRE LE RHONE,BOURG LES VALENCE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE TRADITIONNEL,29.0,JAMAIS LE DEUXIEME SOIR !!,https://static.ticketmaster.fr/static/images/vignettes/n_jamais-le-deuxieme-soir.gif
27 janv. 2023,LE GALET,ST MARTIN DE CRAU,SPECTACLE ET COMEDIE MUSICALE - MAGIE,40.5,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/a_532699.gif
27 janv. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,"GUS ILLUSIONISTE- ""GUS LILLUSIONNISTE""",https://static.ticketmaster.fr/static/images/vignettes/n_gus-illusionniste.gif
28 janv. au 23 sept. 2023,SALON LES AMBASSADEURS,DEAUVILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,47.5,REVIVAL POP-ROCK,https://static.ticketmaster.fr/static/images/vignettes/a_540746.gif
28 janv. 2023,THEATRE A L'OUEST,AURAY,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,GIORDA VOUS HYPNOTISE,https://static.ticketmaster.fr/static/images/vignettes/n_giorda-vous-hypnotise.gif
28 janv. 2023,SALLE CULTURELLE DE LA PRADE,PRADINES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
29 janv. 2023,ESPACE JEAN VILAR,COUDEKERQUE-BRANCHE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,LES MAITRES DE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_542616.gif
29 janv. 2023,THEATRE DE L'ARDAILLON,VIAS,SPECTACLE ET COMEDIE MUSICALE - CABARET,22.0,CABARET,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
30 janv. 2023,LE MAS,LE MEE SUR SEINE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.8,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
31 janv. 2023,ESPACE CULTUREL LE CLOUZY,LONGEVILLE SUR MER,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
1 fevr. 2023,ECHO SYSTEM,SCEY-SUR-SAÔNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,ROBINSON ET SAMEDI SOIR,https://static.ticketmaster.fr/static/images/vignettes/a_543799.gif
1 fevr. 2023,CENTRE MUNICIPAL CULTURE ET LOISIRS,GAP,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,POUCETTE,https://static.ticketmaster.fr/static/images/vignettes/a_532575.gif
1 fevr. 2023,L'ENTREPOT,LE HAILLAN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,JAMAIS CONTENTS !,https://static.ticketmaster.fr/static/images/vignettes/a_529833.gif
2 fevr. 2023,BREST ARENA,BREST,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
2 fevr. 2023,CASINO,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
3 fevr. 2023,LA CORDO,ROMANS SUR ISERE,SPECTACLE ET COMEDIE MUSICALE - SON ET LUMIERE,9.0,OH YEAH OH YEAH,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 fevr. 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,SPECTACLE ET COMEDIE MUSICALE - CABARET,52.0,LE CABARET CLARA MORGANE,https://static.ticketmaster.fr/static/images/vignettes/a_541851.gif
3 fevr. 2023,CINE SOLOGNE,ROMORANTIN LANTHENAY,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/a_539017.gif
3 au 5 fevr. 2023,VILLAGE CHAPITEAUX,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,14.0,BIENNALE INTERNATIONALE DES ARTS DU CIRQUE,https://static.ticketmaster.fr/static/images/vignettes/a_538923.gif
3 fevr. 2023,CINEMA CINEVILLE,QUIMPER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/a_537641.gif
3 fevr. 2023,L'ENTREPOT,LE HAILLAN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,MONSIEUR LUNE,https://static.ticketmaster.fr/static/images/vignettes/a_529834.gif
3 fevr. 2023,ESPACE CULTUREL ISABELLE DE HAINAUT,BAPAUME,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,30.2,CHANTE AVEC LES STARS,https://static.ticketmaster.fr/static/images/vignettes/n_chante-avec-les-stars.gif
3 fevr. 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,30.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
3 au 4 fevr. 2023,ANTARES,LE MANS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
4 fevr. 2023,CINE LUMIERE,VIERZON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/n_hypnose-au-cinema.gif
4 au 5 fevr. 2023,PALAIS DES CONGRES-LE MANS,LE MANS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,22.0,FESTIVAL INTERNATIONAL DE MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_536120.gif
4 fevr. 2023,LE PONANT,PACE,SPECTACLE ET COMEDIE MUSICALE - CABARET,29.0,LE CABARET BURLESQUE,https://static.ticketmaster.fr/static/images/vignettes/a_530874.gif
4 fevr. 2023,LA CHAUDRONNERIE/SALLE MICHEL SIMON,LA CIOTAT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,THE OPERA LOCOS,https://static.ticketmaster.fr/static/images/vignettes/a_526874.gif
4 au 5 fevr. 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,SPECTACLE ET COMEDIE MUSICALE - MAGIE,29.2,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
5 fevr. 2023,THEATRE DES CORDELIERS,ROMANS SUR ISERE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces-2.gif
