Date,Lieu,Ville,Type,Prix,Artiste,Image
6 janv. au 31 mars 2023,Le Grand Point Virgule,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.2,JEREMY NADEAU,https://static.ticketmaster.fr/static/images/vignettes/a_542961.gif
6 janv. 2023,LE LIBERTE,RENNES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,REDOUANE BOUGHERABA,https://static.ticketmaster.fr/static/images/vignettes/n_redouane-bougheraba.gif
6 janv. 2023,SALLE ALIZE,GUIPAVAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,THOMAS VDB,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-vdb-s-acclimate.gif
12 janv. au 11 mars 2023,Le Grand Point Virgule,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,VERONIQUE GALLO,https://static.ticketmaster.fr/static/images/vignettes/a_539452.gif
13 janv. 2023,MAC ROBERT LIEB,BISCHWILLER CEDEX,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.2,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
13 janv. 2023,AMPHITHEATRE-RODEZ,RODEZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,NOELLE PERNA,https://static.ticketmaster.fr/static/images/vignettes/n_noelle-perna.gif
13 janv. 2023,ARCADIUM,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/a_490643.gif
15 janv. 2023,CASINO BARRIERE LILLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.5,LIANE FOLY,https://static.ticketmaster.fr/static/images/vignettes/n_liane-foly.gif
15 janv. 2023,AUDITORIUM MEGACITE,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,LA TROUPE DU JAMEL COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/n_la-troupe-du-jamel-comedy-club.gif
17 janv. 2023,L'ECRIN,TALANT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
17 janv. 2023,PALAIS DES CONGRES,MONTELIMAR,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,43.0,LBAN IVANOV,https://static.ticketmaster.fr/static/images/vignettes/n_alban-ivanov.gif
18 janv. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
19 janv. au 14 mai 2023,THEATRE DES NOUVEAUTES,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,15.0,PHILIPPE VIEUX- MICHEL LEEB- FRANCIS HUSTER- CHLOE LAMBERT,https://static.ticketmaster.fr/static/images/vignettes/a_539230.gif
19 janv. au 1 avr. 2023,L'Européen,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,ELODIE POUX,https://static.ticketmaster.fr/static/images/vignettes/a_536872.gif
20 janv. 2023,MAISON DU PEUPLE,BELFORT,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,33.0,DJIMO,https://static.ticketmaster.fr/static/images/vignettes/n_djimo.gif
20 janv. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
21 janv. 2023,L'EMBARCADERE,AUBERVILLIERS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,20.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
21 janv. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,PATRICK BOSSO,https://static.ticketmaster.fr/static/images/vignettes/n_patrick-bosso.gif
21 janv. 2023,SCENEO,LONGUENESSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
22 janv. 2023,AINTEREXPO,BOURG EN BRESSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/a_490640.gif
24 janv. 2023,ROYAL COMEDY CLUB,REIMS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,DONOVAN,https://static.ticketmaster.fr/static/images/vignettes/a_536823.gif
26 janv. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
27 janv. 2023,LA LONGERE DE BEAUPUY,MOUILLERON LE CAPTIF,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,DEMANCHE,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-demanche.gif
27 janv. 2023,L'ESCAPADE,ARGENTRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_531354.gif
27 janv. 2023,SALLE BRAUN,METZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,17.0,ON EST TOUS LE CON D’UN AUTRE,https://static.ticketmaster.fr/static/images/vignettes/n_on-est-tous-le-con-d-un-autre.gif
27 au 28 janv. 2023,Le Bataclan,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,33.0,DANIEL SLOSS,https://static.ticketmaster.fr/static/images/vignettes/a_525159.gif
27 janv. 2023,PALAIS DES CONGRES,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,THOMAS VDB,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-vdb-s-acclimate.gif
27 janv. 2023,ZENITH DE CAEN,CAEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,LAURENT BAFFIE,https://static.ticketmaster.fr/static/images/vignettes/n_laurent-baffie-se-pose-des-questions.gif
1 fevr. 2023,SALLE LAUGA,BAYONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/n_anne-roumanoff.gif
1 au 5 fevr. 2023,THEATRE A L'OUEST,ROUEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,J’EN AI PLEIN LE COUPLE,https://static.ticketmaster.fr/static/images/vignettes/a_527250.gif
1 fevr. 2023,LE LIBERTE,RENNES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.3,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
2 fevr. 2023,LE CUBE,VILLENAVE D ORNON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,JONATHAN LAMBERT,https://static.ticketmaster.fr/static/images/vignettes/n_jonathan-lambert.gif
2 fevr. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
2 fevr. 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,BERENGERE KRIEF,https://static.ticketmaster.fr/static/images/vignettes/n_berengere-krief.gif
3 au 4 fevr. 2023,THEATRE A L’OUEST DE LYON,DECINES CHARPIEU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
3 fevr. 2023,THEATRE DU PUY EN VELAY,LE PUY EN VELAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,BERANGERE KRIEF,https://static.ticketmaster.fr/static/images/vignettes/a_538884.gif
3 fevr. 2023,CENTRE CULTUREL L'ATHENA,ERGUE GABERIC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
3 fevr. 2023,L'ODEON,PEROLS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,TAREEK,https://static.ticketmaster.fr/static/images/vignettes/n_tareek.gif
3 fevr. 2023,ESPACE NOVA,VELAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,THOMAS NGIJOL,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-ngijol.gif
3 fevr. 2023,ARCADIUM,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
3 fevr. 2023,ZENITH,ST ETIENNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
4 fevr. au 25 mars 2023,ROYAL COMEDY CLUB,REIMS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,PHILIPPE CANDELORO,https://static.ticketmaster.fr/static/images/vignettes/a_536607.gif
4 fevr. 2023,LE CEDRE,CHENOVE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_527711.gif
4 fevr. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
5 fevr. 2023,LES ATLANTES,LES SABLES D OLONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/a_536709.gif
5 fevr. 2023,CENTRE CULTUREL DE ROSPORDEN,ROSPORDEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,16.0,MORGANE CADIGNAN,https://static.ticketmaster.fr/static/images/vignettes/n_morgane-cadignan.gif
5 fevr. 2023,LE K,REIMS TINQUEUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
7 fevr. 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,14.0,COMING OUT,https://static.ticketmaster.fr/static/images/vignettes/a_538971.gif
7 fevr. 2023,ESPACE LES VIKINGS,YVETOT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.5,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
8 fevr. 2023,LE K,REIMS TINQUEUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
9 fevr. 2023,LE PHARE,CHAMBERY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
9 fevr. 2023,PALAIS NIKAIA  DE NICE,NICE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.2,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/a_497302.gif
10 fevr. 2023,SALLE EURYTHMIE,MONTAUBAN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,LA TROUPE DU JAMEL COMEDY CLUB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 fevr. 2023,CASINO PARTOUCHE,PORNIC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,JEROME NIEL,https://static.ticketmaster.fr/static/images/vignettes/n_jerome-niel.gif
10 fevr. 2023,LA SCENE DE STRASBOURG,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,THOMAS MARTY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-marty.gif
10 fevr. 2023,LE DOME MARSEILLE,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.2,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/a_497355.gif
11 fevr. 2023,NOUVEAU SIECLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.2,GALA STAND-UP : COMME A MONTREUX !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,ARKEA ARENA,FLOIRAC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,50.2,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
12 fevr. 2023,AMPHITHEATRE ROMANEE CONTI,DIJON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.5,ROLAND MAGDANE,https://static.ticketmaster.fr/static/images/vignettes/n_roland-magdane.gif
12 fevr. 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/a_529045.gif
15 fevr. 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
17 fevr. 2023,THEATRE MOLIERE SETE,SETE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
17 fevr. 2023,AGORA,CHERBOURG EN COTENTIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,VINCENT MOSCATO,https://static.ticketmaster.fr/static/images/vignettes/n_moscato-completement-jojo.gif
17 fevr. 2023,THEATRE DU CASINO,AIX LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
17 fevr. 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.5,THOMAS VDB,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-vdb-s-acclimate.gif
18 fevr. 2023,CENTRE CULTUREL LES  ALLOBROGES,CLUSES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
22 au 23 fevr. 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,WALY DIA,https://static.ticketmaster.fr/static/images/vignettes/n_waly-dia.gif
23 fevr. 2023,LE PETIT KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.0,FRANJO,https://static.ticketmaster.fr/static/images/vignettes/n_franjo.gif
23 fevr. 2023,THEATRE DES FEUILLANTS,DIJON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,33.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/n_tristan-lopin.gif
23 fevr. 2023,SUMMUM,GRENOBLE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.5,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/n_les-chevaliers-du-fiel.gif
25 fevr. 2023,LE TRIANON,PARIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,PIERRE THEVENOUX,https://static.ticketmaster.fr/static/images/vignettes/a_535798.gif
1 mars 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,VERINO,https://static.ticketmaster.fr/static/images/vignettes/n_verino.gif
1 mars 2023,LE LIBERTE,RENNES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
2 au 4 mars 2023,COMPAGNIE DU CAFE THEATRE,NANTES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,GUILLAUME BATS,https://static.ticketmaster.fr/static/images/vignettes/n_guillaume-bats.gif
2 au 3 mars 2023,LA COMEDIE D'AIX,AIX EN PROVENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,BUN HAY MEAN,https://static.ticketmaster.fr/static/images/vignettes/n_bun-hay-mean.gif
2 mars 2023,ANTARES,LE MANS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
2 mars 2023,ESPACE MAYENNE,LAVAL,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,41.2,LES CHEVALIERS DU FIEL,https://static.ticketmaster.fr/static/images/vignettes/n_les-chevaliers-du-fiel.gif
3 mars 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,CHICANDIER- CHICANDIER & MATHOU,https://static.ticketmaster.fr/static/images/vignettes/a_538041.gif
3 mars 2023,CENTRE MICHEL BERTELLE,BLENOD LES PONT A MOUSSON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,37.0,FESTIVAL LA MOUSSON DU RIRE- NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/a_535784.gif
3 mars 2023,BREST ARENA,BREST,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
3 mars 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,NOELLE PERNA,https://static.ticketmaster.fr/static/images/vignettes/n_noelle-perna.gif
3 mars 2023,ZENITH DE DIJON,DIJON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,KEV ADAMS,https://static.ticketmaster.fr/static/images/vignettes/n_kev-adams.gif
4 mars 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.0,ZIZE,https://static.ticketmaster.fr/static/images/vignettes/a_539178.gif
4 mars 2023,CENTRE MICHEL BERTELLE,BLENOD LES PONT A MOUSSON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.0,"FESTIVAL LA MOUSSON DU RIRE- ""DJAL""",https://static.ticketmaster.fr/static/images/vignettes/n_d-jal.gif
4 mars 2023,CENTRE ATHANOR,MONTLUCON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,OLIVIER DE BENOIST,https://static.ticketmaster.fr/static/images/vignettes/n_olivier-de-benoist.gif
4 mars 2023,THEATRE DES LICES,ALBI,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,ELISABETH BUFFET,https://static.ticketmaster.fr/static/images/vignettes/n_elisabeth-buffet.gif
8 au 9 mars 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,VERINO,https://static.ticketmaster.fr/static/images/vignettes/n_verino.gif
8 mars 2023,CASINO D'ARRAS,ARRAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
10 mars 2023,CENTRE CULTUREL LES ANGENOISES,BONCHAMP LES LAVAL,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
10 mars 2023,LE PALAIS D'AURON,BOURGES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/a_523503.gif
10 mars 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
10 mars 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,SANDRINE SARROCHE,https://static.ticketmaster.fr/static/images/vignettes/n_sandrine-sarroche.gif
11 mars 2023,PALAIS DES CONGRES,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,BERNARD WERBER,https://static.ticketmaster.fr/static/images/vignettes/a_538937.gif
11 mars 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.0,"""MARIE SINFILTRE""",https://static.ticketmaster.fr/static/images/vignettes/n_marie-s-infiltre.gif
11 mars 2023,LA COMEDIE D'AIX,AIX EN PROVENCE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,GUILLAUME BATS,https://static.ticketmaster.fr/static/images/vignettes/a_536461.gif
11 mars 2023,THEATRE DU CASINO,AIX LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,SANDRINE SARROCHE,https://static.ticketmaster.fr/static/images/vignettes/n_sandrine-sarroche.gif
11 mars 2023,L'HERMIONE,SAINT-BRIEUC,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.0,NTHONY KAVANAGH,https://static.ticketmaster.fr/static/images/vignettes/n_anthony-kavanagh.gif
11 mars 2023,ZENITH D'AMIENS,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,JEFF PANACLOC,https://static.ticketmaster.fr/static/images/vignettes/n_jeff-panacloc-adventure.gif
11 mars 2023,CARRE DES DOCKS,LE HAVRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,HAROUN,https://static.ticketmaster.fr/static/images/vignettes/a_497341.gif
12 mars 2023,AUDITORIUM MEGACITE,AMIENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
14 mars 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
15 mars 2023,PASINO PARTOUCHE LA GRANDE MOTTE,LA GRANDE MOTTE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
15 mars 2023,CASINO D'ARRAS,ARRAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,VINCENT DEDIENNE,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-dedienne.gif
15 mars 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,KARIM DUVAL,https://static.ticketmaster.fr/static/images/vignettes/n_karim-duval.gif
16 mars 2023,PALAIS NEPTUNE,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.0,BAPTISTE LECAPLAIN,https://static.ticketmaster.fr/static/images/vignettes/n_baptiste-lecaplain.gif
16 mars 2023,ZENITH DE CAEN,CAEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,49.0,VERONIC DICAIRE,https://static.ticketmaster.fr/static/images/vignettes/n_veronic-dicaire.gif
17 mars 2023,LA LONGERE DE BEAUPUY,MOUILLERON LE CAPTIF,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
17 mars 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,VINCENT MOSCATO,https://static.ticketmaster.fr/static/images/vignettes/n_moscato-completement-jojo.gif
18 mars 2023,COMPLEXE BOCAPOLE,BRESSUIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
18 mars 2023,PALAIS NEPTUNE,TOULON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,WALY DIA,https://static.ticketmaster.fr/static/images/vignettes/n_waly-dia.gif
18 mars 2023,ESPACE CULTUREL,GRAVESON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,PABLO MIRA,https://static.ticketmaster.fr/static/images/vignettes/n_pablo-mira.gif
19 mars 2023,SAONEXPO,PORT SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,24.0,CLAUDE VANONY,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
21 mars 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,DOULLY,https://static.ticketmaster.fr/static/images/vignettes/n_doully.gif
21 mars 2023,THEATRE MUNICIPAL JEAN ALARY,CARCASSONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
22 mars 2023,ZINGA ZANGA,BEZIERS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
22 mars 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,PABLO MIRA,https://static.ticketmaster.fr/static/images/vignettes/n_pablo-mira.gif
22 mars 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,26.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
23 mars 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,FABRICE EBOUÉ,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
24 mars 2023,CHAUDEAU,LUDRES,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.5,LE COMTE DE BOUDERBALA,https://static.ticketmaster.fr/static/images/vignettes/n_le-comte-de-bouderbala-3.gif
