Date,Lieu,Ville,Type,Prix,Artiste,Image
23 mars 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
24 mars 2023,ZENITH DE DIJON,DIJON,CONCERT - VARIETE ET CHANSON FRANCAISE,43.0,DANIEL GUICHARD,https://static.ticketmaster.fr/static/images/vignettes/n_daniel-guichard.gif
25 mars 2023,ESPACE JULIEN,MARSEILLE,CONCERT - POP ROCK FOLK,27.5,LOLO ZOUAI,https://static.ticketmaster.fr/static/images/vignettes/n_lolo-zouai.gif
25 mars 2023,PARC EXPO,TROYES,CONCERT - VARIETE ET CHANSON FRANCAISE,43.0,DANIEL GUICHARD,https://static.ticketmaster.fr/static/images/vignettes/n_daniel-guichard.gif
28 mars 2023,LE SPLENDID,LILLE,CONCERT - MUSIQUE ELECTRONIQUE,28.0,MEZERG,https://static.ticketmaster.fr/static/images/vignettes/n_mezerg.gif
28 mars 2023,ZENITH DE NANCY,MAXEVILLE,CONCERT - MUSIQUE DE FILMS,49.9,THE MAGICAL MUSIC OF HARRY POTTER,https://static.ticketmaster.fr/static/images/vignettes/a_532106.gif
29 mars 2023,ZENITH D'AMIENS,AMIENS,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
30 mars 2023,LE TRABENDO (Parc de la Villette),PARIS,CONCERT - POP ROCK FOLK,29.6,THE BLUE STONES,https://static.ticketmaster.fr/static/images/vignettes/a_541374.gif
30 mars 2023,LE TUBE,SEIGNOSSE,CONCERT - POP ROCK FOLK,26.0,DE,https://static.ticketmaster.fr/static/images/vignettes/n_ade.gif
30 mars 2023,ZENITH ARENA LILLE,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
31 mars 2023,THEATRE GALLI,SANARY SUR MER,CONCERT - VARIETE ET CHANSON FRANCAISE,58.0,LA VOIE DE JOHNNY,https://static.ticketmaster.fr/static/images/vignettes/a_531192.gif
1 avr. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,HUBERT FELIX THIEFAINE,https://static.ticketmaster.fr/static/images/vignettes/a_510487.gif
4 avr. 2023,LE SPLENDID,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,33.0,XEL BAUER,https://static.ticketmaster.fr/static/images/vignettes/n_axel-bauer.gif
5 avr. 2023,ZENITH,ST ETIENNE,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,JOHNNY SYMPHONIQUE TOUR,https://static.ticketmaster.fr/static/images/vignettes/n_johnny-symphonique-tour.gif
8 avr. 2023,LE TRABENDO (Parc de la Villette),PARIS,CONCERT - POP ROCK FOLK,26.8,RARE AMERICANS,https://static.ticketmaster.fr/static/images/vignettes/n_rare-americans.gif
11 avr. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,VERONIQUE SANSON,https://static.ticketmaster.fr/static/images/vignettes/n_veronique-sanson.gif
14 avr. 2023,PARC DES EXPOSITIONS,LANESTER,CONCERT - VARIETE ET CHANSON FRANCAISE,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
15 avr. 2023,LE LIBERTE,RENNES,CONCERT - MUSIQUE ELECTRONIQUE,29.9,DELUXE,https://static.ticketmaster.fr/static/images/vignettes/a_540468.gif
20 avr. 2023,Paul B,MASSY,CONCERT - POP ROCK FOLK,23.1,MADEMOISELLE K,https://static.ticketmaster.fr/static/images/vignettes/n_mademoiselle-k.gif
21 avr. 2023,ZINGA ZANGA,BEZIERS,CONCERT - VARIETE ET CHANSON FRANCAISE,29.0,ENRICO MACIAS,https://static.ticketmaster.fr/static/images/vignettes/n_enrico-macias.gif
27 avr. 2023,EGLISE SAINT MAURICE STRASBOURG,STRABOURG,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-niclo.gif
27 avr. 2023,LE KRAKATOA,MERIGNAC,CONCERT - POP ROCK FOLK,30.0,Kings of Convenience,https://static.ticketmaster.fr/static/images/vignettes/a_541843.gif
28 avr. 2023,LE TRABENDO (Parc de la Villette),PARIS,CONCERT - POP ROCK FOLK,18.0,BRO,https://static.ticketmaster.fr/static/images/vignettes/a_540076.gif
29 avr. 2023,BOURSE DU TRAVAIL,LYON,CONCERT - VARIETE ET CHANSON FRANCAISE,41.0,RTHUR H,https://static.ticketmaster.fr/static/images/vignettes/n_arthur-h.gif
30 avr. 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,JULIEN CLERC,https://static.ticketmaster.fr/static/images/vignettes/n_julien-clerc.gif
6 mai 2023,L'Archipel,PARIS,CONCERT - POP ROCK FOLK,14.0,STEPH STRINGS,https://static.ticketmaster.fr/static/images/vignettes/a_541581.gif
9 mai 2023,EGLISE NOTRE DAME AU CIERGE,EPINAL,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,VINCENT NICLO,https://static.ticketmaster.fr/static/images/vignettes/n_vincent-niclo.gif
11 mai 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - RAP HIP-HOP SLAM,40.0,JOSMAN,https://static.ticketmaster.fr/static/images/vignettes/a_524112.gif
12 mai 2023,NARBONNE ARENA,NARBONNE,CONCERT - RAP HIP-HOP SLAM,35.0,BIGFLO ET OLI,https://static.ticketmaster.fr/static/images/vignettes/a_530690.gif
13 mai 2023,L'ACCLAMEUR,NIORT,CONCERT - POP ROCK FOLK,39.0,SO FLOYD,https://static.ticketmaster.fr/static/images/vignettes/n_so-floyd.gif
17 mai 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,STEPHAN EICHER,https://static.ticketmaster.fr/static/images/vignettes/n_stephan-eicher.gif
21 mai 2023,SALLE DE L'ARSENAL,TOUL,CONCERT - VARIETE ET CHANSON FRANCAISE,59.0,FREDERIC FRANCOIS,https://static.ticketmaster.fr/static/images/vignettes/n_frederic-francois.gif
22 mai 2023,La Maroquinerie,PARIS,CONCERT - POP ROCK FOLK,23.0,ZIGGY ALBERTS,https://static.ticketmaster.fr/static/images/vignettes/a_538633.gif
27 mai 2023,L'OLYMPIA,PARIS,CONCERT - RAP HIP-HOP SLAM,35.0,MAKALA,https://static.ticketmaster.fr/static/images/vignettes/n_makala.gif
28 mai 2023,ESPACE DOLLFUS NOACK,SAUSHEIM,CONCERT - VARIETE ET CHANSON FRANCAISE,36.0,TROIS CAFES GOURMANDS,https://static.ticketmaster.fr/static/images/vignettes/n_trois-cafes-gourmands.gif
23 juin 2023,PALAIS DES CONGRES DE PARIS,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,34.9,ONE MORE TIME,https://static.ticketmaster.fr/static/images/vignettes/a_522621.gif
25 juin 2023,AMPHITHEATRE PLEIN AIR,NANCY CEDEX,CONCERT - RAP HIP-HOP SLAM,51.0,DAMSO- RK,https://static.ticketmaster.fr/static/images/vignettes/a_543153.gif
4 juil. 2023,LUXEXPO THE BOX,LUXEMBOURG,CONCERT - POP ROCK FOLK,69.0,RCTIC MONKEYS,https://static.ticketmaster.fr/static/images/vignettes/a_542026.gif
9 juil. 2023,ELISPACE,BEAUVAIS,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
30 juil. 2023,STADE DE FRANCE,ST DENIS,CONCERT - VARIETE INTERNATIONALE,79.82,THE WEEKND,https://static.ticketmaster.fr/static/images/vignettes/n_the-weeknd.gif
22 au 23 août 2023,PARIS LA DEFENSE ARENA,NANTERRE,CONCERT - VARIETE INTERNATIONALE,65.3,IMAGINE DRAGONS,https://static.ticketmaster.fr/static/images/vignettes/a_541221.gif
16 sept. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE ET CHANSON FRANCAISE,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/n_soprano.gif
27 sept. 2023,ZENITH DE CAEN,CAEN,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
1 oct. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
3 oct. 2023,ZENITH PARIS,PARIS,CONCERT - MUSIQUE DE FILMS,68.5,TWO STEPS FROM HELL,https://static.ticketmaster.fr/static/images/vignettes/a_540619.gif
5 oct. 2023,ZENITH,ST ETIENNE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,"""LHERITAGE GOLDMAN""",https://static.ticketmaster.fr/static/images/vignettes/n_l-heritage-goldman.gif
6 oct. 2023,PARC EXPO,TROYES,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
7 oct. 2023,ZENITH NANTES METROPOLE,ST HERBLAIN,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,GOLDMEN,https://static.ticketmaster.fr/static/images/vignettes/n_goldmen.gif
13 oct. 2023,GALAXIE,AMNEVILLE LES THERMES,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
14 oct. 2023,LE SPLENDID,ST QUENTIN,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,CAMILLE LELLOUCHE,https://static.ticketmaster.fr/static/images/vignettes/n_camille-lellouche.gif
14 oct. 2023,PALAIS NIKAIA  DE NICE,NICE,CONCERT - RAP HIP-HOP SLAM,38.0,SOPRANO,https://static.ticketmaster.fr/static/images/vignettes/a_529748.gif
20 oct. 2023,VENDESPACE,MOUILLERON LE CAPTIF,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
27 oct. 2023,ZENITH ARENA LILLE,LILLE,CONCERT - RAP HIP-HOP SLAM,35.0,GAZO,https://static.ticketmaster.fr/static/images/vignettes/n_gazo.gif
4 nov. 2023,ZENITH DE PAU,PAU,CONCERT - POP ROCK FOLK,33.0,NADAU,https://static.ticketmaster.fr/static/images/vignettes/a_535123.gif
5 nov. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,PIERRE PERRET,https://static.ticketmaster.fr/static/images/vignettes/a_543009.gif
7 nov. 2023,CASINO,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,LOUANE,https://static.ticketmaster.fr/static/images/vignettes/a_542165.gif
10 nov. 2023,L'OLYMPIA,PARIS,CONCERT - JAZZ,35.0,CHILLY GONZALES,https://static.ticketmaster.fr/static/images/vignettes/n_chilly-gonzales.gif
10 nov. 2023,GALAXIE,AMNEVILLE LES THERMES,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
10 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
11 nov. 2023,ARENA FUTUROSCOPE,CHASSENEUIL DU POITOU,CONCERT - JAZZ,39.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/n_ibrahim-maalouf.gif
14 nov. 2023,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
14 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - JAZZ,39.0,IBRAHIM MAALOUF,https://static.ticketmaster.fr/static/images/vignettes/n_ibrahim-maalouf.gif
14 nov. 2023,ACCOR ARENA,PARIS,CONCERT - POP ROCK FOLK,40.0,HAUSER,https://static.ticketmaster.fr/static/images/vignettes/n_hauser.gif
15 nov. 2023,THEATRE FEMINA,BORDEAUX,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/n_jean-baptiste-guegan.gif
16 nov. 2023,REIMS ARENA,REIMS,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE MAE,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-mae.gif
16 nov. 2023,CASINO,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/n_jean-baptiste-guegan.gif
17 nov. 2023,LE DOME MARSEILLE,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
18 nov. 2023,MACH 36,DEOLS,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
18 nov. 2023,SUD DE FRANCE ARENA,PEROLS,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
23 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
23 nov. 2023,ARENA LOIRE,TRELAZE,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,CLAUDIO CAPEO,https://static.ticketmaster.fr/static/images/vignettes/n_claudio-capeo.gif
24 nov. 2023,THEATRE FEMINA,BORDEAUX,CONCERT - JAZZ,45.0,CHILLY GONZALES,https://static.ticketmaster.fr/static/images/vignettes/a_541973.gif
24 nov. 2023,ARKEA ARENA,FLOIRAC,CONCERT - VARIETE ET CHANSON FRANCAISE,50.2,M POKORA,https://static.ticketmaster.fr/static/images/vignettes/n_mpokora.gif
27 nov. 2023,HALLE AUX GRAINS,TOULOUSE,CONCERT - MUSIQUE DU MONDE,43.0,CHILLY GONZALES,https://static.ticketmaster.fr/static/images/vignettes/n_chilly-gonzales.gif
1 dec. 2023,ZENITH,ST ETIENNE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
1 dec. 2023,ZENITH DE TOULON,TOULON,CONCERT - POP ROCK FOLK,42.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
2 dec. 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,JENIFER,https://static.ticketmaster.fr/static/images/vignettes/n_jenifer.gif
2 dec. 2023,ZENITH D'AUVERGNE,COURNON D AUVERGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
2 dec. 2023,LE LIBERTE,RENNES,CONCERT - VARIETE ET CHANSON FRANCAISE,36.0,MATMATAH,https://static.ticketmaster.fr/static/images/vignettes/n_matmatah.gif
9 dec. 2023,ESPACE AUMAILLERIE,FOUGERES,CONCERT - VARIETE ET CHANSON FRANCAISE,44.0,JEAN BAPTISTE GUEGAN,https://static.ticketmaster.fr/static/images/vignettes/n_jean-baptiste-guegan.gif
9 dec. 2023,CITE DES CONGRES,NANTES,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MICHEL JONASZ,https://static.ticketmaster.fr/static/images/vignettes/n_michel-jonasz.gif
17 dec. 2023,ACCOR ARENA,PARIS,CONCERT - VARIETE INTERNATIONALE,46.0,STARS 80 - ENCORE !,https://static.ticketmaster.fr/static/images/vignettes/a_540833.gif
17 dec. 2023,ESPACE MAYENNE,LAVAL,CONCERT - POP ROCK FOLK,44.0,THE RABEATS,https://static.ticketmaster.fr/static/images/vignettes/n_the-rabeats.gif
27 janv. 2024,LE PHARE,CHAMBERY,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,PASCAL OBISPO,https://static.ticketmaster.fr/static/images/vignettes/n_obispo.gif
13 fevr. 2024,ACCOR ARENA,PARIS,CONCERT - RAP HIP-HOP SLAM,42.0,FRANGLISH,https://static.ticketmaster.fr/static/images/vignettes/a_543263.gif
22 fevr. 2024,ZENITH TOULOUSE METROPOLE,TOULOUSE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
24 fevr. 2024,ESPACE CARAT GRAND ANGOULEME,ISLE D'ESPAGNAC,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,MICHEL SARDOU,https://static.ticketmaster.fr/static/images/vignettes/n_sardou.gif
29 fevr. 2024,ZENITH EUROPE STRASBOURG,ECKBOLSHEIM,CONCERT - MUSIQUE DU MONDE,51.0,ERA,https://static.ticketmaster.fr/static/images/vignettes/n_era.gif
7 mars 2024,PARIS LA DEFENSE ARENA,NANTERRE,CONCERT - VARIETE ET CHANSON FRANCAISE,55.0,GIMS,https://static.ticketmaster.fr/static/images/vignettes/n_gims.gif
28 mars 2024,AINTEREXPO,BOURG EN BRESSE,CONCERT - POP ROCK FOLK,39.0,SHAKA PONK,https://static.ticketmaster.fr/static/images/vignettes/n_shaka-ponk.gif
5 avr. 2024,ZENITH DE ROUEN,LE GRAND QUEVILLY,CONCERT - VARIETE INTERNATIONALE,45.0,LES COWBOYS FRINGANTS,https://static.ticketmaster.fr/static/images/vignettes/n_les-cowboys-fringants.gif
29 nov. 2024,ZENITH NANTES METROPOLE,ST HERBLAIN,CONCERT - POP ROCK FOLK,44.0,THE RABEATS,https://static.ticketmaster.fr/static/images/vignettes/n_the-rabeats.gif
4 nov. 2022 au 11 mai 2023,CATHEDRALE SAINT ETIENNE,CHALONS EN CHAMPAGNE,CONCERT - VARIETE ET CHANSON FRANCAISE,45.0,HUGUES AUFRAY,https://static.ticketmaster.fr/static/images/vignettes/n_hugues-aufray.gif
5 janv. 2023,SALLE PLEYEL,PARIS,CONCERT - MUSIQUE DE FILMS,45.5,LE SEIGNEUR DES ANNEAUX ET LE HOBBIT- LES ANNEAUX DU POUVOIR,https://static.ticketmaster.fr/static/images/vignettes/a_539532.gif
6 janv. 2023,ANOVA,ALENCON,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,BERNARD LAVILLIERS,https://static.ticketmaster.fr/static/images/vignettes/n_bernard-lavilliers.gif
8 janv. 2023,AXONE,MONTBELIARD,CONCERT - VARIETE ET CHANSON FRANCAISE,13.0,CONCERT DU NOUVEL AN : A Z U R - OVHFC,https://static.ticketmaster.fr/static/images/vignettes/a_538261.gif
10 janv. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,CONCERT - VARIETE ET CHANSON FRANCAISE,26.0,LE DISCOURS- SIMON ASTIER,https://static.ticketmaster.fr/static/images/vignettes/a_530585.gif
13 janv. 2023,AUDITORIUM DE L'ESPACE ENCAN,LA ROCHELLE,CONCERT - VARIETE ET CHANSON FRANCAISE,30.2,DOMINIQUE A,https://static.ticketmaster.fr/static/images/vignettes/a_532649.gif
14 janv. 2023,LE CEPAC SILO,MARSEILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,26.1,HENRI DES,https://static.ticketmaster.fr/static/images/vignettes/n_henri-des-en-solo-1.gif
15 janv. 2023,L'AMPHITHEATRE,LYON,CONCERT - POP ROCK FOLK,45.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_one-night-of-queen.gif
19 janv. 2023,ZENITH PARIS,PARIS,CONCERT - RAP HIP-HOP SLAM,38.5,ZIAK,https://static.ticketmaster.fr/static/images/vignettes/a_514317.gif
20 janv. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,ELSA ESNOULT,https://static.ticketmaster.fr/static/images/vignettes/n_elsa-esnoult.gif
21 janv. 2023,LE ROUDOUR,ST MARTIN DES CHAMPS,CONCERT - JAZZ,23.0,YOM & LEO JASSEF,https://static.ticketmaster.fr/static/images/vignettes/a_537340.gif
21 janv. 2023,L'AGORA,BONNEVILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,18.0,CHARLELIE COUTURE,https://static.ticketmaster.fr/static/images/vignettes/a_533819.gif
21 janv. 2023,SALLE ALIZE,GUIPAVAS,CONCERT - VARIETE ET CHANSON FRANCAISE,39.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
21 janv. 2023,LA SCALA PARIS,PARIS,CONCERT - JAZZ,30.5,MICHEL PORTAL,https://static.ticketmaster.fr/static/images/vignettes/a_527962.gif
21 janv. 2023,NINKASI GERLAND / KAO,LYON,CONCERT - RAP HIP-HOP SLAM,25.0,LKPOTE,https://static.ticketmaster.fr/static/images/vignettes/a_514565.gif
21 janv. 2023,L'AMPHITHEATRE,LYON,CONCERT - POP ROCK FOLK,39.0,QUEEN SYMPHONIC,https://static.ticketmaster.fr/static/images/vignettes/n_queen-symphonic.gif
22 janv. 2023,L'OLYMPIA,PARIS,CONCERT - VARIETE ET CHANSON FRANCAISE,30.0,CHIMENE BADI,https://static.ticketmaster.fr/static/images/vignettes/a_515388.gif
24 janv. 2023,THEATRE GABRIELLE ROBINNE,MONTLUCON,CONCERT - CONCERT JEUNE PUBLIC,7.0,LLO COSMOS,https://static.ticketmaster.fr/static/images/vignettes/a_530995.gif
25 janv. 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,CONCERT - VARIETE ET CHANSON FRANCAISE,35.0,MAXIME LE FORESTIER,https://static.ticketmaster.fr/static/images/vignettes/n_maxime-le-forestier.gif
27 janv. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,27.0,CHIMENE BADI,https://static.ticketmaster.fr/static/images/vignettes/a_498298.gif
27 janv. au 5 juil. 2023,Dome de Paris,PARIS,CONCERT - POP ROCK FOLK,49.0,ONE NIGHT OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/a_479634.gif
28 janv. 2023,PALAIS DES CONGRES-LE MANS,LE MANS,CONCERT - VARIETE ET CHANSON FRANCAISE,40.0,CHRISTOPHE WILLEM,https://static.ticketmaster.fr/static/images/vignettes/n_christophe-willem.gif
28 janv. 2023,SALLE POIREL,NANCY,CONCERT - MUSIQUE CONTEMPORAINE,23.0,RIOPY,https://static.ticketmaster.fr/static/images/vignettes/n_riopy.gif
28 janv. 2023,RADIANT,CALUIRE ET CUIRE,CONCERT - POP ROCK FOLK,30.5,SKIP THE USE,https://static.ticketmaster.fr/static/images/vignettes/n_skip-the-use.gif
29 janv. 2023,ZENITH SUD MONTPELLIER,MONTPELLIER,CONCERT - VARIETE INTERNATIONALE,39.0,QUEEN SYMPHONIC,https://static.ticketmaster.fr/static/images/vignettes/n_queen-symphonic.gif
31 janv. 2023,L'OLYMPIA,PARIS,CONCERT - HARD METAL,51.0,BULLET FOR MY VALENTINE,https://static.ticketmaster.fr/static/images/vignettes/n_bullet-for-my-valentine.gif
1 fevr. 2023,THEATRE SEBASTOPOL,LILLE,CONCERT - VARIETE ET CHANSON FRANCAISE,33.0,YVES JAMAIT,https://static.ticketmaster.fr/static/images/vignettes/n_yves-jamait.gif
1 fevr. 2023,ESPACE 2000,GRAND CHAMP,CONCERT - VARIETE ET CHANSON FRANCAISE,49.0,MARC LAVOINE,https://static.ticketmaster.fr/static/images/vignettes/n_marc-lavoine.gif
2 fevr. 2023,SCENEO,LONGUENESSE,CONCERT - POP ROCK FOLK,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
2 fevr. 2023,LE KRAKATOA,MERIGNAC,CONCERT - POP ROCK FOLK,25.0,MIEL DE MONTAGNE- JULIEN GRANEL,https://static.ticketmaster.fr/static/images/vignettes/a_531059.gif
4 fevr. 2023,LE PAVILLON,QUIMPER,CONCERT - VARIETE ET CHANSON FRANCAISE,26.99,TOTALEMENT 80,https://static.ticketmaster.fr/static/images/vignettes/a_538456.gif
4 fevr. 2023,CCO DE VILLEURBANNE,VILLEURBANNE,CONCERT - HARD METAL,27.0,BEAST IN BLACK,https://static.ticketmaster.fr/static/images/vignettes/n_beast-in-black.gif
5 fevr. 2023,CASINO D'ARRAS,ARRAS,CONCERT - VARIETE ET CHANSON FRANCAISE,56.0,FREDERIC FRANCOIS,https://static.ticketmaster.fr/static/images/vignettes/n_frederic-francois.gif
7 fevr. 2023,ZENITH DE CAEN,CAEN,CONCERT - POP ROCK FOLK,46.5,THE AUSTRALIAN PINK FLOYD SHOW,https://static.ticketmaster.fr/static/images/vignettes/n_the-australian-pink-floyd-show.gif
9 fevr. 2023,LA BARROISE,BAR LE DUC,CONCERT - VARIETE ET CHANSON FRANCAISE,24.0,THE UKRAINIAN NATIONAL BALLET OF ODESSA- LA BELLE AU BOIS DORMANT,https://static.ticketmaster.fr/static/images/vignettes/a_531815.gif
9 fevr. 2023,L'OLYMPIA,PARIS,CONCERT - MUSIQUE ELECTRONIQUE,33.0,CID ARAB,https://static.ticketmaster.fr/static/images/vignettes/a_523404.gif
10 fevr. 2023,LE TEMPS MACHINE,JOUE LES TOURS,CONCERT - RAP HIP-HOP SLAM,15.0,SO LA LUNE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 fevr. 2023,SALLE PLEYEL,PARIS,CONCERT - HARD METAL,36.0,LEPROUS- KALANDRA,https://static.ticketmaster.fr/static/images/vignettes/a_531907.gif
12 fevr. 2023,L'ACCLAMEUR,NIORT,CONCERT - CONCERT JEUNE PUBLIC,25.0,LDEBERT,https://static.ticketmaster.fr/static/images/vignettes/n_aldebert.gif
14 fevr. 2023,SALLE PLEYEL,PARIS,CONCERT - POP ROCK FOLK,26.0,JOHNCALE,https://static.ticketmaster.fr/static/images/vignettes/a_538218.gif
15 fevr. 2023,L'OLYMPIA,PARIS,CONCERT - POP ROCK FOLK,40.0,RINA SAWAYAMA,https://static.ticketmaster.fr/static/images/vignettes/n_rina-sawayama.gif
17 fevr. 2023,LE TRANSBORDEUR,VILLEURBANNE,CONCERT - MUSIQUE ELECTRONIQUE,25.0,"""LA PTITE FUMEE""",https://static.ticketmaster.fr/static/images/vignettes/n_la-p-tite-fumee.gif
17 fevr. 2023,SEINE MUSICALE,BOULOGNE BILLANCOURT,CONCERT - JAZZ,35.0,DHAFER YOUSSEF,https://static.ticketmaster.fr/static/images/vignettes/n_dhafer-youssef.gif
